comment_id,creation_time,likes,author_id,author_nickname,content,reply_to_comment_id
72-2-1bb01466-56b6-4ef1-b54f-468a2f5dc51f,2024-02-10T20:50:22.233949Z,1,c41498a0-bfe7-4257-9b5e-4ed4d12cc74b,AntonAlexander1,Eini,72-2-3c22cb8b-6dc5-407c-b481-6907f3b5b3dc
72-2-d4034799-5620-42db-9aa1-14f6bc877ea0,2024-02-10T20:50:38.422864Z,1,5dd8ad07-6fc5-4265-a28d-83a48db76c0f,joonas Ollikainen12,Vanha kunnon käärijä on paras,None
72-2-ba233f4a-08ff-40bb-88f9-817cef1bbc2c,2024-02-10T20:50:46.306149Z,1,3b01e55d-14a4-470d-89fe-09a6482c5097,matildajuusola1,No on kyl ,None
72-2-a59d1645-0b3c-4691-9020-bdab29e2ca1f,2024-02-10T20:50:49.371232Z,1,06a46b72-4eab-416d-93da-12141a3495a6,Rantalenttis,Yle on paskana,None
72-2-b3eda6ac-6ca3-4357-90b4-21a4566d2b37,2024-02-10T20:50:39.986722Z,1,1681ca30-83b2-4cd8-a2f3-139b7eb210a9,iidasofiaaa,mäki,72-2-55987023-0f14-497e-8615-28c2f219f81f
72-2-d18bde57-f9e4-4ba8-a1d8-e6e003a41148,2024-02-10T20:50:42.421394Z,0,61882cf0-50bc-4aae-9bbd-5e8045c96829,plinberg,Kaikki tänne pääsee laulamaan ,None
72-2-8891acdc-3816-42af-acee-23ad717fa75a,2024-02-10T20:50:48.306530Z,0,4b8deddd-252c-4c71-98a7-fd2b2781e5f0,judithvaltonenn,Voisko henkka vastaa tähä?,None
72-2-ffe45cf1-1e88-401e-957c-913a6dff1a2b,2024-02-10T20:50:37.658707Z,0,6bce27a6-6402-40bb-be5d-cbacd22e9fcf,lyyti_12,Sexmane tai miklu ja nublu,None
72-2-53b20d62-2e50-4aae-8faf-92d6219f787e,2024-02-10T20:50:46.738108Z,1,5e59aa11-3751-4476-b756-2c8706e49972,anonyymi1183784,Miksei tää ole viisuissa??,None
72-2-48f80d96-ad50-4027-8d2e-40082332dc05,2024-02-10T20:50:42.236428Z,2,46c62e72-d240-4fb2-9379-b03cc5731ac4,Naukkis4,KÄÄRIJÄN BIISIT HITTAA ERI TAVALLA!!!  🟩🟩⬛🟩🟩,None
72-2-2d1cf0ac-30a6-4ed3-a137-f56fc92c1ba6,2024-02-10T20:50:48.235570Z,1,2d4e307e-b714-4016-83e9-31fd046afe11,Kepa_84,Nyt on kyl bängeri,72-2-6565777e-0991-4043-a88c-d201ff359923
72-2-ffbd617b-baea-42a9-b026-9e2f5fe2d5f7,2024-02-10T20:50:25.225896Z,3,79db75a4-116b-4cd5-b071-80f1f7f534d4,Hattara2023,KÄÄRIJÄ 💚💚💚💚💚🖤🖤🖤💚💚💚,None
72-2-e18a1ab1-64e7-4a14-b2c9-8df241744668,2024-02-10T20:50:41.936802Z,1,da700bdd-19bc-45e9-8c98-a60147be5422,Liis-marii12,Heti Käärijä takas Euroviisuihin ,None
72-2-4a558524-72b3-493d-a2f5-3b8bde3f6c81,2024-02-10T20:50:24.797314Z,1,051dcc9a-7cdf-4e3b-baae-2ad0d80e6f46,Janina30,Nyt on rankka biisi!!!🕺💃🕺💃🕺,None
72-2-ba5cb951-1e1e-4f3c-9d7a-4b9c39654bc8,2024-02-10T20:50:20.745283Z,0,ac0666c3-41f1-4948-ba1e-cf53e53006f6,Korkinavaaja,Super-Käärijä,None
72-2-c1b956f3-fd46-4a3c-841d-d026fab93d75,2024-02-10T20:50:11.655733Z,0,49fe8a8a-780a-4117-8bb9-a76b66fa5188,alisaseur,Cha cha chaaaaa💚🖤💚🖤💚🖤💚🖤💚🖤💚🖤💚🖤💚🖤💚🖤💚🖤💚🖤💚🖤💚🖤,None
72-2-4d1fda46-e380-4571-a41c-3c348f57b7e9,2024-02-10T20:50:22.291538Z,0,5046f87a-cbee-40bf-bc82-9d6482cc35a3,Henkka Remes,hätähousu....,72-2-5089633c-2be7-4deb-8005-032ad84a86aa
72-2-f1184803-f0d5-425f-952f-e52f14de77ae,2024-02-10T20:50:16.644742Z,0,adf38d8a-4620-4748-9d3c-077e64be07be,Tanelikukka,Legendafail tämä ilta ,None
72-2-2bc0b020-e3a6-46a9-975d-74560f2d249c,2024-02-10T20:50:19.102965Z,0,99e5a34b-09e3-49be-9c10-01fb3e67d73d,lum1nka,Woah käärijällä hieno esitys,None
72-2-5be555c0-78c7-4ee5-b816-2e1ac56a7947,2024-02-10T20:50:16.228048Z,0,f9343a87-2455-4f78-939e-470193451b48,Oku34,Oisko max euroviisuihin,None
72-2-9eb7de2c-308c-479d-9305-35e59ee9a2be,2024-02-10T20:50:14.938229Z,0,e237da8f-0152-4f1c-b4d9-4a11b87d8eb3,Sariska84,Woop woop,None
72-2-8835b903-c5ea-41cd-83e6-7a7d3d7e2479,2024-02-10T20:50:11.499758Z,0,859e55fa-9625-4775-9dc6-f10717ee4fe5,Panda Eriksson sit vihreä lista 126,Miksei me lähetetä Käärijää uudestaa kaikki äänestäis ku ketuttaa edellee et hävis Loreenille,None
72-2-7c938da1-7c84-42de-8ac4-afaa72c516e8,2024-02-10T20:50:16.069824Z,0,a6305179-fc1c-4a31-9747-056d4269089a,krisuloisa,Voisko vaikka sexman voittaa🙏,None
72-2-207825f8-63a9-41be-b809-80c260d26e0d,2024-02-10T20:50:14.066845Z,0,f85c9f15-63c2-4a02-adcb-c0d4c9e53ded,N_N92,Missä voi äänestään? Suljettiin jo?,None
72-2-a645611c-fff1-454e-a73f-d906686335f6,2024-02-10T20:50:15.152663Z,0,76ad6d29-294f-4732-b131-1107fe65d0a6,Muikkikuikki,Queen 🤩🤩🤩🤩🤩🤩🤩🤩😭😭😭😭😭😭😭,None
72-2-784371fb-b923-4c89-a489-85ebab44eb38,2024-02-10T20:50:04.059421Z,2,388acaa2-799c-42ec-b7fd-c49f2f550059,Irkkuuuu,Jos Jesse markin voittaa voin värjää hiukset sateenkaaren väriseksi,None
72-2-43c28d6c-e804-4b33-a9c0-dcba9ef10855,2024-02-10T20:50:06.015129Z,2,7ae8e445-6bcb-4bcc-b058-19068f635584,Jasona9966,Kopio Loreen voittaa,None
72-2-e7dce193-27df-4206-ab7a-aaa9a42a1ae6,2024-02-10T20:50:14.503Z,0,ddeccff9-83b6-4957-b701-83bc40d37fe7,emhali,Sinin biisi paras näistä euroviisuihin!!!,None
72-2-5089633c-2be7-4deb-8005-032ad84a86aa,2024-02-10T20:50:03.089756Z,0,3999dbc6-0501-47fe-aab1-e065e4136cb0,rauteet,Tää  on ruoskaa ei oo sha sha,None
72-2-86d9dd3a-b035-4d46-8836-21dc47e90be5,2024-02-10T20:50:12.739213Z,0,98a73a85-1513-4dfd-828b-c293069ae94e,GildanJackson,95 oli älytön!,None
72-2-8f04a438-1686-4248-ab71-b9093b61ac2d,2024-02-10T20:50:09.273240Z,0,1fb8e173-f6e8-4345-b92c-a7e8b1ac1aec,Mestarijujupuu,Pilvi 🥳🥳,None
72-2-3c22cb8b-6dc5-407c-b481-6907f3b5b3dc,2024-02-10T20:50:05.601824Z,0,71ee5111-189a-490e-814f-ee3b062d62ad,YleKimmonen,Äänestys ei toiminut,None
72-2-a63a6904-b9ef-4594-9afc-9a98509abf7e,2024-02-10T20:49:22.598286Z,0,da541343-11e6-473b-806d-538c884eb15b,Pahiso,KÄÄRIJÄÄÄÄÄ,None
72-2-33f633b4-ab5e-4d7c-835a-b2f7de1d9c5d,2024-02-10T20:49:59.265237Z,0,f41664f4-bd69-4fbc-adf6-9d3b811bf4dd,karikalev,voi äänestää taas ensi vuonna,None
72-2-bbe17586-c27d-4d77-a64c-0a7a62fca741,2024-02-10T20:49:43.541441Z,0,bd6610dc-d8d2-44fe-816b-936c6f1f2f98,Blink10,Omggg ihanaa kääriä ❤️❤️❤️❤️❤️❤️❤️,None
72-2-f0f3b090-fa93-4fb6-b81d-3afeb854b26a,2024-02-10T20:49:56.681819Z,0,2d4e307e-b714-4016-83e9-31fd046afe11,Kepa_84,Oolrait,None
72-2-33610572-1eda-4cde-af25-fdca354f27c4,2024-02-10T20:49:06.313096Z,0,f79f3394-dca4-4191-84a9-efb8113d2168,Juge19430,PASKANA VOITTOON!!!,None
72-2-696ea7f2-b643-4c93-8c6a-1dcd6650fb49,2024-02-10T20:49:50.589820Z,2,e9df45d7-7d79-448e-bda8-9ffcce7ddea1,Kiitollinen_kansalainen,Hienoja kappaleita! Jos Israel esiintyy euroviisuissa niin sitten jää katsomatta varsinaiset kisat. Loppu kansanmurhalle ja tulitauko Gazaan! 🍉 ,None
72-2-1a44e190-c6b7-48b1-86d7-dff9ba4a9ae8,2024-02-10T20:48:53.306435Z,0,df3b1614-2112-459f-90f5-a97e4dc843bc,luvcherryhearty,Käärikä,None
72-2-83f0a4f0-51a2-4e57-84ae-71ea9ddf8f50,2024-02-10T20:49:40.873370Z,1,c9578d72-5621-4838-8c12-1fb302ce8fef,minsungaremydads,pullamahapoika (bojan) luotin suhun mut äänestit ihan surkeesti (tiiän ettei ne valinnu),None
72-2-8368af64-945c-49f5-8023-e0abe7fb8eb1,2024-02-10T20:49:48.083737Z,0,d8b649ea-6620-4d1d-be67-72704d25dd34,anonyymi502050,VOX POPULI,None
72-2-7a9266a0-a470-489e-b07a-6d2b59dbd419,2024-02-10T20:49:49.626016Z,1,d60ea68a-75bb-44ec-b8aa-1c2919b83c6b,Piece Of History,Ruoskaa huippuveto 🔟🔟🔟💪,None
72-2-0155fc7a-384b-413c-8f0c-3716acf5c399,2024-02-10T20:49:28.571506Z,0,59686b63-2375-47fd-97ec-e4933f5951b5,anonyymi423144,cyan kicks 8500 pistettä,None
72-2-5228cbad-ac45-4b95-8565-e1d17a065a1c,2024-02-10T20:49:18.649985Z,1,292b38a3-8ca6-476a-ba2c-f9f704e77092,PikkuArska,Milloin nää äänestykset toimii. Eikä serverit jumitu,None
72-2-aacad52f-ebe0-4f2c-aa98-c194910afaf1,2024-02-10T20:49:50.412612Z,0,841d0c5f-c837-4259-993a-e1f3df930417,eeroanterokoo,Lisäykseni Katri-Helenaan Cannes 1966. Hänen jälkeensä esiintyi vieraileva konkari: Petula Clark joka esiintyi myös Marion Rung ohella Sopotin Puolassa 1980 (Interviisut). ,None
72-2-73d0fb6c-b379-4ce0-a870-ca573ab4d362,2024-02-10T20:49:42.254051Z,0,d994f12b-c2a3-4c6b-a6d0-ea51187cf276,sannikattelus11,Mp käärijä yle? 💚💚,72-2-9eb40c43-3be8-4487-a0c3-69b7dcf959e1
72-2-c61bba66-cfe4-44a5-b152-ee8a0543945d,2024-02-10T20:49:47.199023Z,0,f9343a87-2455-4f78-939e-470193451b48,Oku34,Äänestäkää sexmanea!!!!!,None
72-2-95db2d09-5fee-40cd-9193-f915e36f3038,2024-02-10T20:49:45.909820Z,0,02ba4891-2a45-44dd-8d9a-61a04ea7ed10,AAaa_Kepatsu123,Millon käärijä tulee tänne,None
72-2-d06f5912-bbd7-4030-97e6-db843421d3d6,2024-02-10T20:49:28.334634Z,0,b5c840ea-4e7e-4077-a105-7aa48c1d6ae6,Kretta,KÄÄRIÄ,None
72-2-240de48d-2c6d-4666-9f33-44f83489f184,2024-02-10T20:49:47.131904Z,2,67d08b90-4b72-4ba1-9805-4e093d8f6f6a,Ansku453,Sara siipola on legit Loreenin kopio,None
72-2-d7248017-f0ec-4156-abf7-fc0b65057d43,2024-02-10T20:48:59.012255Z,0,31f9aef9-3dea-4e33-859a-e89bb81096ec,Iluas sukram,Pilvi!,None
72-2-8b03051c-4dff-4101-a90f-0153a7fc2336,2024-02-10T20:49:34.633308Z,1,7bab1119-3d77-4946-89dd-e66d3cf67945,Tanislaw,Win95!,None
72-2-2933a698-2d2d-4977-867a-7211b17c1427,2024-02-10T20:49:27.182863Z,0,a44f7a16-5b73-4d6b-9501-ac1aedd2e9ce,nimimerkki22222,NO RULES FOR THE WIN🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,None
72-2-411c37b1-ed12-4dfb-8ed8-41589eb4f972,2024-02-10T20:49:15.293820Z,1,5ac686c5-ac6c-443f-a348-08857b21e7f3,Venluska19,käärijä🫶🏻,None
72-2-07992fd0-c78c-4e9b-b467-9a7a9018b55b,2024-02-10T20:48:48.921022Z,0,babad633-c0d1-4bf0-889f-fd124740ccbf,anneliinavanhala,Käääriää,72-2-bcab48bf-0ecb-4857-a54e-05f063b078d4
72-2-c87007a4-9974-45db-a979-cea375d2fda6,2024-02-10T20:48:56.874431Z,1,5534c475-b028-4fa9-b164-2fa50f0bbfcd,MARSUT on NIIN älykkäitä,Jessssseeeee,None
72-2-67b1151c-445e-4bbf-903e-1203741dc0fd,2024-02-10T20:49:01.745307Z,0,a44f7a16-5b73-4d6b-9501-ac1aedd2e9ce,nimimerkki22222,NO RULES,None
72-2-893d8b53-298c-4edc-8327-7bcc8da5d4e5,2024-02-10T20:49:01.773575Z,2,3f8326ab-e707-4a5c-abc3-155924f71152,Oivaze,GO KÄÄRIJÄ JA ERIKA VIKMAN,None
72-2-0354c5ae-2359-419c-81eb-e0ed8659eb8f,2024-02-10T20:48:56.566315Z,0,6b8d270a-0956-45c3-9314-5f2d06e9b4fb,Piftu,jes käärriä,None
72-2-cdb5c7b9-edef-4104-9aa8-f87b4b3f1b0f,2024-02-10T20:49:01.272019Z,6,c64a2477-73bd-4c5d-8ead-1656539b021c,susannamaaria86,Ei kerennyt äänestään kun ei päässy kirjautuun 🤬🤬,None
72-2-9eb40c43-3be8-4487-a0c3-69b7dcf959e1,2024-02-10T20:49:07.709817Z,7,5046f87a-cbee-40bf-bc82-9d6482cc35a3,Henkka Remes,söpö kärtsäri <3,None
72-2-37ab089b-d04f-4321-a937-8b3c0433a699,2024-02-10T20:49:03.128806Z,0,312272f9-c891-4d89-beb3-13aff9907480,O551,Hienosti toimii kaikki,None
72-2-0acd8e27-ee9c-42a4-a0a3-8110a4772110,2024-02-10T20:48:55.629130Z,0,00af32c7-3a33-4b48-9ec4-4d91ff6a0f02,Uppe1,Viivi loistava juontaja,None
72-2-4cb35473-22aa-421e-b02c-2ee7dfe36184,2024-02-10T20:48:54.332324Z,1,da4883aa-02de-4913-a703-489b007aaed2,anettearak,KÄÄRIJÄ,None
72-2-79828b33-8437-47c7-9a66-21f7e568989b,2024-02-10T20:48:33.164304Z,0,644215cb-15fe-4261-933f-d4e035ff6aa6,Rrrraila,:D,72-2-df1f6e2b-b00b-4446-bf01-3df4af2aaa16
72-2-50b7ac8f-419c-4556-968e-80a3dcd05ed0,2024-02-10T20:48:54.031990Z,1,2d4e307e-b714-4016-83e9-31fd046afe11,Kepa_84,KÄÄÄÄÄÄRIJÄÄÄ,None
72-2-d7a5047e-0a45-40dc-99d0-50571eeff679,2024-02-10T20:48:15.342134Z,0,5dd8ad07-6fc5-4265-a28d-83a48db76c0f,joonas Ollikainen12,Käärijää jee se on paras,None
72-2-2663e915-f59e-44d7-addc-9e642d69b6b2,2024-02-10T20:48:46.116007Z,0,051dcc9a-7cdf-4e3b-baae-2ad0d80e6f46,Janina30,95!!!!!🔥🔥🔥🔥🔥,None
72-2-bea05b5c-7eda-4316-aa61-c96971c6ed59,2024-02-10T20:48:43.476621Z,0,0fd0a0b0-f9a9-4a09-86c5-517db561199c,OMG74,Ruoskaaaaa 💥💥💥,None
72-2-c425a2d2-5623-48af-a376-e788077ce22d,2024-02-10T20:47:27.013825Z,1,1c41655e-166c-4986-891b-13a86cdd1902,Hopeakuu,Sara parasta!! 🥰🥰❤️,None
72-2-d91f2a4c-c026-4ceb-9707-4fbbfdaf998c,2024-02-10T20:48:53.953827Z,0,d00cd8eb-d5ef-407c-9101-d3118967cc01,justiinaaaa,KÄÄRIJÄÄÄ!!!!,None
72-2-f49e4212-f76f-48ea-a4a9-4f0dcbc23829,2024-02-10T20:48:22.367066Z,1,15d1122c-adf5-4ec1-bcff-de11f4073e39,foo-2009,Kiva sensuuri! ,None
72-2-c8456672-7b6c-4d98-ad6f-e9ac64a7df2b,2024-02-10T20:48:43.328172Z,0,3e63f7c0-aaa0-457c-ad87-7c6651d9be83,vv1994,No rules! RULES 🔥,None
72-2-139693e3-3acd-4495-a3b8-890b317732bc,2024-02-10T20:48:13.612484Z,1,a37bcdb7-e883-4df6-b30b-a7c82edaf61a,Palleropallo,KÄÄÄRIJÄ ja ERIKA🖤❤,None
72-2-76ca58dd-ec74-402f-a421-6ef058fe7935,2024-02-10T20:48:07.193085Z,0,9d3a41a6-2f0a-4c63-9097-c2d926b22150,Kananiimaija,Noi on niin hauskoja,None
72-2-977ccfed-34af-4511-b23f-8b85d1f35a25,2024-02-10T20:48:02.833830Z,2,538f0a23-1c84-4b3f-a6d8-efbe111c1de9,95man,Tarkoituksella suljettiin ettei 95 voita.,None
72-2-3774c0f4-3a17-4761-9df5-d92f4463a1a1,2024-02-10T20:48:03.545814Z,2,ef89c68d-53e4-428a-aac0-0bce4e3b4768,salamarjataisto,Käärijää!!,None
72-2-dc246bd4-2f48-4296-9c09-50ad728f0cbd,2024-02-10T20:47:56.207428Z,0,50db9558-5b04-4f6e-aadc-03223dc24d75,fazesukkamehu,vox populi for the win!!!,None
72-2-1bcaa5ee-8208-43f2-bd89-16f6699c608d,2024-02-10T20:48:05.567482Z,0,315ccbe4-0d38-4c70-a435-d3334109c31a,Sir Ivan Rotten,Kumma kisa kun ainoa musiikkia muistuttava esitys oli ihan paskana!😳,None
72-2-a24170aa-5f7f-4d43-9790-f545d878dc3f,2024-02-10T20:47:45.048423Z,0,2376ca9b-cc4c-4c2e-8ea3-5ae15287c800,Erbesteri,Mania viisuihin,None
72-2-bcab48bf-0ecb-4857-a54e-05f063b078d4,2024-02-10T20:48:10.052994Z,5,5046f87a-cbee-40bf-bc82-9d6482cc35a3,Henkka Remes,ARVATKAAS KUKA NYT ESIINTYY,None
72-2-1be32d9b-6ae4-4e0e-9e61-02b62cc6d64c,2024-02-10T20:47:57.951082Z,3,fac5b4d3-2a43-48a1-8a30-8c5881110ca4,aseveli,Ennalta valittu voittaja roskaa,None
72-2-47968aea-d991-4ebf-a368-0a170244e861,2024-02-10T20:48:04.811346Z,0,4a868a66-6f76-4c87-81da-5662889bc53d,tonirenholm,95man,None
72-2-60223cfe-2a7e-4e38-ac97-2390f250850d,2024-02-10T20:48:02.793819Z,1,2d4e307e-b714-4016-83e9-31fd046afe11,Kepa_84,VOX POPULII,72-2-ce719129-e414-4f29-8cb6-debec33b37d5
72-2-f16112a8-8e64-4a7e-83d0-b389114f7c5d,2024-02-10T20:48:03.778785Z,0,148e66b1-077d-4cf4-ba62-42deabfdfc7d,Litensmo,En saanut ääntä läpi vaikka äänestin ennen ajan loppumista sovelluksessa,None
72-2-5a7f06fe-b541-4076-9382-3d0a425bcea0,2024-02-10T20:47:53.953816Z,0,ee4d514c-ecc8-4043-b196-228a0a175d3b,Keispian,NO RULES,None
72-2-222b1419-3372-41e9-b96b-91e7140c6828,2024-02-10T20:47:57.169121Z,0,600e9381-3671-43bb-85eb-51b46b99d0a0,violatyni,NO RULESSS,None
72-2-ea0d3a0d-c5dd-4e27-ba4c-40cc0db314df,2024-02-10T20:47:53.872196Z,1,ed418168-3328-4b5a-985d-22122d0a48da,liivi88,Miklu voittoon,None
72-2-1149a1ea-b9c8-4043-80d5-98d817142f11,2024-02-10T20:47:59.255982Z,0,1d996e66-4742-40cf-b328-5d5224ed9d38,mjani77,Cyan kicks on sikaparas,None
72-2-cbfb785f-e00d-4abf-b078-9f3f5efc6b38,2024-02-10T20:48:02.267748Z,1,a609c5ec-76eb-4f8b-8d53-9f4f1e66464a,Arell,95 man,None
72-2-974d46f0-56d1-4ff0-a185-cd2097bff271,2024-02-10T20:47:49.865938Z,1,b7f7d1c6-4dc8-4e7c-9122-700b6dc7b0d3,telma,Jesseeee,None
72-2-cee4a5bd-baf8-4cc4-8112-beee044b5e41,2024-02-10T20:47:42.933856Z,0,452e9204-0c97-44fb-ad6b-34e13a9ec5ce,hansu99,itsensäpaljastelija (95 mies) ei jatkoon ,None
72-2-1fbff8fb-8486-43ca-9883-81b835cf8d3c,2024-02-10T20:47:59.237821Z,0,13cec944-c886-4e25-9e37-48e71e17fd20,anonyymi2798575,95,None
72-2-dee5d229-ef9a-4fa0-b158-6196c7fcf019,2024-02-10T20:47:53.801817Z,0,16627d6d-bc99-4a2b-a543-c808ae484d84,Tebbo,jeeee,None
72-2-9060abb7-3000-46d6-b4be-cd9bb747b71c,2024-02-10T20:47:47.310434Z,0,fb998105-d425-446c-83e1-cf51765e47f8,Oonaai,KÄÄÄRIJÄ,None
72-2-2b5ebb2e-d671-49b7-b9f4-bf77e5450d1c,2024-02-10T20:47:38.453838Z,1,71462438-875c-4b9a-9b3f-18c60fb4efc7,eetupynnonen,95,None
72-2-ce719129-e414-4f29-8cb6-debec33b37d5,2024-02-10T20:47:45.533819Z,3,3149f0f7-351b-4259-b2bd-df7c238c3f28,Vnl4,Vox populi ,None
72-2-187197f5-3b0a-48cc-89af-aad359957946,2024-02-10T20:47:38.407349Z,1,2d4e307e-b714-4016-83e9-31fd046afe11,Kepa_84,Slayy,None
72-2-0f3dfabe-b7d4-4e2c-90cc-0963e3574e5d,2024-02-10T20:47:48.025900Z,2,0f419497-79d1-4ee4-a2fd-6fc62d9b995e,J0N1Z,Windows sinne viisuihin niinku olis jo,None
72-2-51aff3ec-e164-45cc-9220-15a3985e65c3,2024-02-10T20:47:17.714898Z,0,8fae2998-c16e-41a9-a79b-47e60a604b91,stanstraykids,NO NII ON,72-2-12653eb6-c016-40f0-be4f-046d94c3dc61
72-2-ebbd7871-c30e-4add-a8d2-6a3fe7728649,2024-02-10T20:47:38.373819Z,5,ff62f0bc-727d-4206-8ed2-2f4196b6e5e5,AvaruusluotainWolf_BattleAxe999,se oli tänä iltana ylen äppi taas vaihteeks lähinnä paskana,None
72-2-1eae4494-2266-4196-a9e5-11bdeccc7b7f,2024-02-10T20:47:46.938526Z,1,eabf2ac6-f585-4207-812f-92c48436656a,Eketys,Sipuliiii,None
72-2-323e1013-ad0d-4729-80eb-7cf939db47ae,2024-02-10T20:47:40.532426Z,1,edb2cd24-4fe0-47c7-b5d4-9d894f0143b1,Jkmarsu,95 viisuihin,None
72-2-1cbd0ef3-0f62-40af-87d8-099bba4cd21c,2024-02-10T20:47:44.159953Z,1,3e4f45fc-6a26-4218-845e-f5d5858b51dd,Noelismi,Miksei Benkulla oo mekkoa :(,None
72-2-0bc92c70-54d6-459a-aa5c-303be731b452,2024-02-10T20:47:46.228836Z,0,18316e7c-56d5-4519-85fb-c7869e8d94af,Mielipide2018,Kamala,None
72-2-13fa8636-cb27-458b-8599-dd5293fe37ba,2024-02-10T20:47:41.933386Z,1,ac050fc4-696f-413f-8847-3f4052bb7600,SpideypoolLover,Hyvä äänestys ku ei toiminu,None
72-2-8b80bb27-01bb-41fa-a023-e7767837bcc8,2024-02-10T20:47:28.957531Z,2,a142b7c3-88ce-4c07-a0e2-04543fc8399a,anonyymi2387,Me halutaan KÄÄRIJÄ jo lavalle 💚! Ei oo Käärijä voittanutta 💚!,None
72-2-6a495e28-bcbd-45d9-95ae-00ca45b89f37,2024-02-10T20:47:40.270230Z,1,e2b2a2ce-e30b-4175-b92f-81263a6635a6,Limnell,Cyan kicks,None
72-2-ac90ead3-3f65-4702-94a5-1a6fc1f23a04,2024-02-10T20:47:35.666348Z,0,4d059fc1-c762-42c4-b77d-9d5584f468b8,heimoha07,23 tai 7,None
72-2-7792fc55-c57c-4eab-87b4-7774192923ab,2024-02-10T20:47:17.077817Z,0,c7cd062c-4493-4cdb-99e0-9198fd3b609e,sebu69,NO RULES!!!!!!!!,None
72-2-36bd3295-3f4f-40b1-a40b-2bad11e9c16c,2024-02-10T20:47:40.002583Z,4,87d96d76-030f-452d-8bd7-6861ef2af5e6,Jenninkiini,Eipä päästy äänestämään vaikka kui yritettiin.. 😑,None
72-2-11aad321-6938-427d-9193-64abefde90ce,2024-02-10T20:47:44.096089Z,0,323f1e32-cbf7-4515-88ba-26618d659bf9,anonyymi467756,Sara💛,None
72-2-f2a72cb1-bca4-4f4f-9d35-6e29764d91ae,2024-02-10T20:47:35.290851Z,1,da700bdd-19bc-45e9-8c98-a60147be5422,Liis-marii12,Mun mielestä Vox populiii,None
72-2-5395a5e4-8dac-4d65-aa54-5ae2712602a6,2024-02-10T20:47:28.832791Z,1,2d1e0899-7473-4fc3-9a71-7b31d799a3bc,ryyttymikki,Jesse,None
72-2-3396fd03-032e-432e-911b-5ab521e85156,2024-02-10T20:47:25.274364Z,4,1c731cda-6b94-486a-9eb8-1cb35b897d9c,anonyymi2798863,tosi hyvä äänestys ku ei voinut äänestää👍,None
72-2-a9cd6480-c47b-4819-a44b-10ec588c5a4e,2024-02-10T20:47:23.283489Z,3,03935c26-717b-4470-bf87-716a689e42a5,Kuusama,Katri Helena oli upee 😍 Kaikki biisit oli hyviä Windowsman paras euroviisuihin. 🎉,None
72-2-eb982570-5294-4e0b-be88-e56d5bd12244,2024-02-10T20:47:09.747231Z,1,d23a3e4b-9d72-4561-942c-25d621c77ca9,HMS75,Ruotsi tietää millä biisillä voitetaan! ,None
72-2-0f66e068-abec-4199-accc-ee432cd70eca,2024-02-10T20:47:22.584318Z,2,37d4581e-0798-46f4-a5a3-eda2ccc0eaad,hattara645,Oon paskana tästä äänestyksestä,None
72-2-e77584cd-0dfe-4dd3-b485-2e4f655214b8,2024-02-10T20:47:20.916154Z,0,4e27c6ec-513c-4097-9ffc-5d3cae5c062a,suffelikisu13,Saraa,None
72-2-180af535-b461-4a70-8121-b9f025d6df46,2024-02-10T20:47:09.229879Z,1,d994f12b-c2a3-4c6b-a6d0-ea51187cf276,sannikattelus11,WINDOW95MAN SLAY,None
72-2-b30bfdd0-436a-4b88-af51-f6614fb67232,2024-02-10T20:47:20.904780Z,0,50339ca7-bd6a-4a49-9107-0da684e0f4c8,kivenmakituija,Sara,None
72-2-a564b22b-4897-4182-828a-96906330d545,2024-02-10T20:47:14.530113Z,1,3149f0f7-351b-4259-b2bd-df7c238c3f28,Vnl4,Message on vox populi ,None
72-2-a4509d63-e74c-4763-b335-bead5be89a4f,2024-02-10T20:46:57.546603Z,3,051dcc9a-7cdf-4e3b-baae-2ad0d80e6f46,Janina30,95!!!!!🔥🔥🔥🔥,None
72-2-f0fcb6a8-7d59-476c-bd6b-2448a12512e8,2024-02-10T20:46:39.829813Z,1,79db75a4-116b-4cd5-b071-80f1f7f534d4,Hattara2023,Olin tuola😄😄,None
72-2-61d5841f-9f6a-4f0d-958f-1986ab671f26,2024-02-10T20:47:09.623021Z,0,504ed6e9-2634-4aeb-b0fe-64202370582f,mikko_silvennoinen_on_iconic,Sara voittaa,None
72-2-c9078c2a-e42b-426e-8854-7f180b6efd23,2024-02-10T20:46:50.213113Z,3,adf38d8a-4620-4748-9d3c-077e64be07be,Tanelikukka,30minuuttia kirjautumista ei yleisöääntä. Onneksi Moldovia sai äänet läpi.,None
72-2-d51dba02-3fb1-431a-b8c5-60178a831a5e,2024-02-10T20:47:13.940990Z,1,41920962-3ea0-4b44-8898-e6b1e1ee3225,Jlinna,Uusi äänestys.,None
72-2-a3de235f-1085-471b-824a-c186026705d3,2024-02-10T20:47:04.105839Z,1,065b8c58-a22a-437c-b74b-45feb11dd752,vilmuri0202,Voikun on hauskaa🤣,None
72-2-319bde14-b783-4949-958b-9b68da2a29df,2024-02-10T20:47:15.324453Z,0,59686b63-2375-47fd-97ec-e4933f5951b5,anonyymi423144,cyan kicks 200 pistettä,None
72-2-36d90dd1-d75e-406c-89f1-beb792706c61,2024-02-10T20:47:09.560698Z,1,74faca8c-0397-4422-ace1-e4c979eb9016,Iiduu1,Sexmane🧡,None
